city_code,year,week,day,date,hour,total_orders,delivered_orders
LIM,2020,40,Tuesday,9/29/2020,10,751,725
LIM,2020,40,Tuesday,9/29/2020,11,1022,984
LIM,2020,40,Tuesday,9/29/2020,12,1938,1877
LIM,2020,40,Tuesday,9/29/2020,13,1979,1900
LIM,2020,40,Tuesday,9/29/2020,14,1449,1403
LIM,2020,40,Tuesday,9/29/2020,15,1246,1192
LIM,2020,40,Tuesday,9/29/2020,16,1247,1183
LIM,2020,40,Tuesday,9/29/2020,17,1197,1139
LIM,2020,40,Tuesday,9/29/2020,18,1632,1576
LIM,2020,40,Tuesday,9/29/2020,19,2190,2121
LIM,2020,40,Tuesday,9/29/2020,20,1494,1435
LIM,2020,40,Tuesday,9/29/2020,21,549,530
LIM,2020,40,Tuesday,9/29/2020,22,111,103
PIU,2020,40,Tuesday,9/29/2020,10,3,3
PIU,2020,40,Tuesday,9/29/2020,11,3,3
PIU,2020,40,Tuesday,9/29/2020,12,9,9
PIU,2020,40,Tuesday,9/29/2020,13,12,12
PIU,2020,40,Tuesday,9/29/2020,14,8,8
PIU,2020,40,Tuesday,9/29/2020,15,5,5
PIU,2020,40,Tuesday,9/29/2020,16,9,9
PIU,2020,40,Tuesday,9/29/2020,17,7,6
PIU,2020,40,Tuesday,9/29/2020,18,22,22
PIU,2020,40,Tuesday,9/29/2020,19,41,41
PIU,2020,40,Tuesday,9/29/2020,20,30,30
PIU,2020,40,Tuesday,9/29/2020,21,10,8
SJL,2020,40,Tuesday,9/29/2020,11,6,6
SJL,2020,40,Tuesday,9/29/2020,12,9,8
SJL,2020,40,Tuesday,9/29/2020,13,8,8
SJL,2020,40,Tuesday,9/29/2020,14,8,8
SJL,2020,40,Tuesday,9/29/2020,15,11,11
SJL,2020,40,Tuesday,9/29/2020,16,4,3
SJL,2020,40,Tuesday,9/29/2020,17,6,5
SJL,2020,40,Tuesday,9/29/2020,18,11,11
SJL,2020,40,Tuesday,9/29/2020,19,21,17
TRU,2020,40,Tuesday,9/29/2020,8,4,4
TRU,2020,40,Tuesday,9/29/2020,9,8,8
TRU,2020,40,Tuesday,9/29/2020,10,4,4
TRU,2020,40,Tuesday,9/29/2020,11,17,17
TRU,2020,40,Tuesday,9/29/2020,12,46,41
TRU,2020,40,Tuesday,9/29/2020,13,42,42
TRU,2020,40,Tuesday,9/29/2020,14,16,15
TRU,2020,40,Tuesday,9/29/2020,15,20,18
TRU,2020,40,Tuesday,9/29/2020,16,17,16
TRU,2020,40,Tuesday,9/29/2020,17,33,33
TRU,2020,40,Tuesday,9/29/2020,18,90,86
TRU,2020,40,Tuesday,9/29/2020,19,87,85
TRU,2020,40,Tuesday,9/29/2020,20,68,64
TRU,2020,40,Tuesday,9/29/2020,21,29,28
TRU,2020,40,Tuesday,9/29/2020,22,15,15
AQP,2020,40,Wednesday,9/30/2020,8,2,1
AQP,2020,40,Wednesday,9/30/2020,9,6,6
AQP,2020,40,Wednesday,9/30/2020,10,17,16
AQP,2020,40,Wednesday,9/30/2020,11,24,21
AQP,2020,40,Wednesday,9/30/2020,12,95,88
AQP,2020,40,Wednesday,9/30/2020,13,84,81
AQP,2020,40,Wednesday,9/30/2020,14,52,50
AQP,2020,40,Wednesday,9/30/2020,15,41,39
AQP,2020,40,Wednesday,9/30/2020,16,44,43
AQP,2020,40,Wednesday,9/30/2020,17,67,64
AQP,2020,40,Wednesday,9/30/2020,18,104,101
AQP,2020,40,Wednesday,9/30/2020,19,112,107
AQP,2020,40,Wednesday,9/30/2020,20,73,71
AQP,2020,40,Wednesday,9/30/2020,21,15,13
CHI,2020,40,Wednesday,9/30/2020,10,8,7
CHI,2020,40,Wednesday,9/30/2020,11,22,17
CHI,2020,40,Wednesday,9/30/2020,12,43,39
CHI,2020,40,Wednesday,9/30/2020,13,36,32
CHI,2020,40,Wednesday,9/30/2020,14,42,40
CHI,2020,40,Wednesday,9/30/2020,15,22,20
CHI,2020,40,Wednesday,9/30/2020,16,30,25
CHI,2020,40,Wednesday,9/30/2020,17,35,33
CHI,2020,40,Wednesday,9/30/2020,18,72,72
CHI,2020,40,Wednesday,9/30/2020,19,101,96
CHI,2020,40,Wednesday,9/30/2020,20,65,60
CHI,2020,40,Wednesday,9/30/2020,21,20,18
CHI,2020,40,Wednesday,9/30/2020,22,3,3
CUZ,2020,40,Wednesday,9/30/2020,10,3,2
CUZ,2020,40,Wednesday,9/30/2020,11,7,6
CUZ,2020,40,Wednesday,9/30/2020,12,15,13
CUZ,2020,40,Wednesday,9/30/2020,13,14,13
CUZ,2020,40,Wednesday,9/30/2020,14,8,5
CUZ,2020,40,Wednesday,9/30/2020,15,6,4
CUZ,2020,40,Wednesday,9/30/2020,16,12,12
CUZ,2020,40,Wednesday,9/30/2020,17,13,13
CUZ,2020,40,Wednesday,9/30/2020,18,8,8
CUZ,2020,40,Wednesday,9/30/2020,19,7,2
CUZ,2020,40,Wednesday,9/30/2020,20,1,0
ICA,2020,40,Wednesday,9/30/2020,10,1,0
ICA,2020,40,Wednesday,9/30/2020,11,1,1
ICA,2020,40,Wednesday,9/30/2020,12,4,4
ICA,2020,40,Wednesday,9/30/2020,13,3,2
ICA,2020,40,Wednesday,9/30/2020,14,6,4
ICA,2020,40,Wednesday,9/30/2020,15,2,2
ICA,2020,40,Wednesday,9/30/2020,16,1,1
LIM,2020,40,Wednesday,9/30/2020,6,1,0
LIM,2020,40,Wednesday,9/30/2020,7,112,108
LIM,2020,40,Wednesday,9/30/2020,8,332,321
LIM,2020,40,Wednesday,9/30/2020,9,603,583
LIM,2020,40,Wednesday,9/30/2020,10,760,722
LIM,2020,40,Wednesday,9/30/2020,11,1085,1010
LIM,2020,40,Wednesday,9/30/2020,12,2218,2058
LIM,2020,40,Wednesday,9/30/2020,13,2069,1945
LIM,2020,40,Wednesday,9/30/2020,14,1544,1476
LIM,2020,40,Wednesday,9/30/2020,15,1339,1269
LIM,2020,40,Wednesday,9/30/2020,16,1217,1153
LIM,2020,40,Wednesday,9/30/2020,17,1184,1120
LIM,2020,40,Wednesday,9/30/2020,18,1743,1679
LIM,2020,40,Wednesday,9/30/2020,19,2408,2327
LIM,2020,40,Wednesday,9/30/2020,20,1640,1579
LIM,2020,40,Wednesday,9/30/2020,21,657,636
LIM,2020,40,Wednesday,9/30/2020,22,120,105
PIU,2020,40,Wednesday,9/30/2020,9,1,1
PIU,2020,40,Wednesday,9/30/2020,10,1,1
PIU,2020,40,Wednesday,9/30/2020,11,6,4
PIU,2020,40,Wednesday,9/30/2020,12,6,4
PIU,2020,40,Wednesday,9/30/2020,13,10,10
PIU,2020,40,Wednesday,9/30/2020,14,9,9
PIU,2020,40,Wednesday,9/30/2020,15,5,5
PIU,2020,40,Wednesday,9/30/2020,16,6,4
PIU,2020,40,Wednesday,9/30/2020,17,8,8
PIU,2020,40,Wednesday,9/30/2020,18,36,34
PIU,2020,40,Wednesday,9/30/2020,19,32,32
PIU,2020,40,Wednesday,9/30/2020,20,37,34
PIU,2020,40,Wednesday,9/30/2020,21,6,6
PIU,2020,40,Wednesday,9/30/2020,22,4,4
SJL,2020,40,Wednesday,9/30/2020,11,3,3
SJL,2020,40,Wednesday,9/30/2020,12,14,11
SJL,2020,40,Wednesday,9/30/2020,13,7,5
SJL,2020,40,Wednesday,9/30/2020,14,5,5
SJL,2020,40,Wednesday,9/30/2020,15,6,6
SJL,2020,40,Wednesday,9/30/2020,16,10,10
SJL,2020,40,Wednesday,9/30/2020,17,16,15
SJL,2020,40,Wednesday,9/30/2020,18,14,14
SJL,2020,40,Wednesday,9/30/2020,19,10,9
TRU,2020,40,Wednesday,9/30/2020,8,4,4
TRU,2020,40,Wednesday,9/30/2020,9,8,8
TRU,2020,40,Wednesday,9/30/2020,10,4,4
TRU,2020,40,Wednesday,9/30/2020,11,18,17
TRU,2020,40,Wednesday,9/30/2020,12,38,33
TRU,2020,40,Wednesday,9/30/2020,13,44,41
TRU,2020,40,Wednesday,9/30/2020,14,33,33
TRU,2020,40,Wednesday,9/30/2020,15,33,31
TRU,2020,40,Wednesday,9/30/2020,16,34,30
TRU,2020,40,Wednesday,9/30/2020,17,26,26
TRU,2020,40,Wednesday,9/30/2020,18,84,81
TRU,2020,40,Wednesday,9/30/2020,19,95,92
TRU,2020,40,Wednesday,9/30/2020,20,63,59
TRU,2020,40,Wednesday,9/30/2020,21,34,32
TRU,2020,40,Wednesday,9/30/2020,22,13,12
AQP,2020,40,Thursday,10/1/2020,8,4,4
AQP,2020,40,Thursday,10/1/2020,9,8,6
AQP,2020,40,Thursday,10/1/2020,10,10,8
AQP,2020,40,Thursday,10/1/2020,11,42,39
AQP,2020,40,Thursday,10/1/2020,12,72,69
AQP,2020,40,Thursday,10/1/2020,13,104,95
AQP,2020,40,Thursday,10/1/2020,14,59,55
AQP,2020,40,Thursday,10/1/2020,15,45,44
AQP,2020,40,Thursday,10/1/2020,16,39,36
AQP,2020,40,Thursday,10/1/2020,17,67,63
AQP,2020,40,Thursday,10/1/2020,18,110,106
AQP,2020,40,Thursday,10/1/2020,19,124,116
AQP,2020,40,Thursday,10/1/2020,20,85,80
AQP,2020,40,Thursday,10/1/2020,21,24,21
AQP,2020,40,Thursday,10/1/2020,22,3,3
CHI,2020,40,Thursday,10/1/2020,9,1,0
CHI,2020,40,Thursday,10/1/2020,10,5,5
CHI,2020,40,Thursday,10/1/2020,11,16,16
CHI,2020,40,Thursday,10/1/2020,12,28,26
CHI,2020,40,Thursday,10/1/2020,13,51,49
CHI,2020,40,Thursday,10/1/2020,14,36,34
CHI,2020,40,Thursday,10/1/2020,15,22,21
CHI,2020,40,Thursday,10/1/2020,16,23,19
CHI,2020,40,Thursday,10/1/2020,17,45,45
CHI,2020,40,Thursday,10/1/2020,18,80,80
CHI,2020,40,Thursday,10/1/2020,19,91,87
CHI,2020,40,Thursday,10/1/2020,20,83,80
CHI,2020,40,Thursday,10/1/2020,21,28,27
CHI,2020,40,Thursday,10/1/2020,22,4,1
CUZ,2020,40,Thursday,10/1/2020,10,1,1
CUZ,2020,40,Thursday,10/1/2020,11,1,1
CUZ,2020,40,Thursday,10/1/2020,12,16,15
CUZ,2020,40,Thursday,10/1/2020,13,9,8
CUZ,2020,40,Thursday,10/1/2020,14,6,3
CUZ,2020,40,Thursday,10/1/2020,15,5,5
CUZ,2020,40,Thursday,10/1/2020,16,6,6
CUZ,2020,40,Thursday,10/1/2020,17,16,15
CUZ,2020,40,Thursday,10/1/2020,18,20,14
CUZ,2020,40,Thursday,10/1/2020,19,15,13
CUZ,2020,40,Thursday,10/1/2020,20,4,3
ICA,2020,40,Thursday,10/1/2020,11,4,4
ICA,2020,40,Thursday,10/1/2020,12,3,3
ICA,2020,40,Thursday,10/1/2020,13,4,2
ICA,2020,40,Thursday,10/1/2020,14,3,3
ICA,2020,40,Thursday,10/1/2020,15,2,2
ICA,2020,40,Thursday,10/1/2020,16,1,1
ICA,2020,40,Thursday,10/1/2020,17,2,0
ICA,2020,40,Thursday,10/1/2020,18,2,0
ICA,2020,40,Thursday,10/1/2020,19,3,1
ICA,2020,40,Thursday,10/1/2020,20,2,0
LIM,2020,40,Thursday,10/1/2020,6,3,3
LIM,2020,40,Thursday,10/1/2020,7,126,118
LIM,2020,40,Thursday,10/1/2020,8,369,327
LIM,2020,40,Thursday,10/1/2020,9,701,646
LIM,2020,40,Thursday,10/1/2020,10,772,743
LIM,2020,40,Thursday,10/1/2020,11,1172,1111
LIM,2020,40,Thursday,10/1/2020,12,2120,2042
LIM,2020,40,Thursday,10/1/2020,13,2146,2069
LIM,2020,40,Thursday,10/1/2020,14,1575,1524
LIM,2020,40,Thursday,10/1/2020,15,1375,1308
LIM,2020,40,Thursday,10/1/2020,16,1232,1146
LIM,2020,40,Thursday,10/1/2020,17,1283,1216
LIM,2020,40,Thursday,10/1/2020,18,1668,1610
LIM,2020,40,Thursday,10/1/2020,19,2113,2024
LIM,2020,40,Thursday,10/1/2020,20,1608,1546
LIM,2020,40,Thursday,10/1/2020,21,680,636
LIM,2020,40,Thursday,10/1/2020,22,146,102
PIU,2020,40,Thursday,10/1/2020,10,5,3
PIU,2020,40,Thursday,10/1/2020,11,7,7
PIU,2020,40,Thursday,10/1/2020,12,13,12
PIU,2020,40,Thursday,10/1/2020,13,16,16
PIU,2020,40,Thursday,10/1/2020,14,9,9
PIU,2020,40,Thursday,10/1/2020,15,8,8
PIU,2020,40,Thursday,10/1/2020,16,8,8
PIU,2020,40,Thursday,10/1/2020,17,10,10
PIU,2020,40,Thursday,10/1/2020,18,24,23
PIU,2020,40,Thursday,10/1/2020,19,53,52
PIU,2020,40,Thursday,10/1/2020,20,30,28
PIU,2020,40,Thursday,10/1/2020,21,13,12
PIU,2020,40,Thursday,10/1/2020,22,6,4
SJL,2020,40,Thursday,10/1/2020,11,8,8
SJL,2020,40,Thursday,10/1/2020,12,15,14
SJL,2020,40,Thursday,10/1/2020,13,10,10
SJL,2020,40,Thursday,10/1/2020,14,7,6
SJL,2020,40,Thursday,10/1/2020,15,8,8
SJL,2020,40,Thursday,10/1/2020,16,3,3
SJL,2020,40,Thursday,10/1/2020,17,9,9
SJL,2020,40,Thursday,10/1/2020,18,7,7
SJL,2020,40,Thursday,10/1/2020,19,11,9
TRU,2020,40,Thursday,10/1/2020,8,7,7
TRU,2020,40,Thursday,10/1/2020,9,9,7
TRU,2020,40,Thursday,10/1/2020,10,7,6
TRU,2020,40,Thursday,10/1/2020,11,21,21
TRU,2020,40,Thursday,10/1/2020,12,31,27
TRU,2020,40,Thursday,10/1/2020,13,51,46
TRU,2020,40,Thursday,10/1/2020,14,27,26
TRU,2020,40,Thursday,10/1/2020,15,23,22
TRU,2020,40,Thursday,10/1/2020,16,29,28
TRU,2020,40,Thursday,10/1/2020,17,28,28
TRU,2020,40,Thursday,10/1/2020,18,59,58
TRU,2020,40,Thursday,10/1/2020,19,92,84
TRU,2020,40,Thursday,10/1/2020,20,62,57
TRU,2020,40,Thursday,10/1/2020,21,40,39
TRU,2020,40,Thursday,10/1/2020,22,15,13
AQP,2020,40,Friday,10/2/2020,8,5,4
AQP,2020,40,Friday,10/2/2020,9,13,11
AQP,2020,40,Friday,10/2/2020,10,17,17
AQP,2020,40,Friday,10/2/2020,11,35,35
AQP,2020,40,Friday,10/2/2020,12,107,99
AQP,2020,40,Friday,10/2/2020,13,101,96
AQP,2020,40,Friday,10/2/2020,14,57,54
AQP,2020,40,Friday,10/2/2020,15,42,40
AQP,2020,40,Friday,10/2/2020,16,32,30
AQP,2020,40,Friday,10/2/2020,17,57,56
AQP,2020,40,Friday,10/2/2020,18,135,124
AQP,2020,40,Friday,10/2/2020,19,162,149
AQP,2020,40,Friday,10/2/2020,20,81,75
AQP,2020,40,Friday,10/2/2020,21,37,33
AQP,2020,40,Friday,10/2/2020,22,3,3
CHI,2020,40,Friday,10/2/2020,10,5,5
CHI,2020,40,Friday,10/2/2020,11,13,12
CHI,2020,40,Friday,10/2/2020,12,42,40
CHI,2020,40,Friday,10/2/2020,13,33,32
CHI,2020,40,Friday,10/2/2020,14,40,36
CHI,2020,40,Friday,10/2/2020,15,29,26
CHI,2020,40,Friday,10/2/2020,16,16,16
CHI,2020,40,Friday,10/2/2020,17,41,38
CHI,2020,40,Friday,10/2/2020,18,71,68
CHI,2020,40,Friday,10/2/2020,19,122,113
CHI,2020,40,Friday,10/2/2020,20,74,70
CHI,2020,40,Friday,10/2/2020,21,40,38
CHI,2020,40,Friday,10/2/2020,22,5,5
CUZ,2020,40,Friday,10/2/2020,10,2,2
CUZ,2020,40,Friday,10/2/2020,11,5,5
CUZ,2020,40,Friday,10/2/2020,12,12,8
CUZ,2020,40,Friday,10/2/2020,13,12,12
CUZ,2020,40,Friday,10/2/2020,14,9,7
CUZ,2020,40,Friday,10/2/2020,15,13,9
CUZ,2020,40,Friday,10/2/2020,16,8,7
CUZ,2020,40,Friday,10/2/2020,17,13,12
CUZ,2020,40,Friday,10/2/2020,18,11,11
CUZ,2020,40,Friday,10/2/2020,19,12,9
CUZ,2020,40,Friday,10/2/2020,20,11,10
CUZ,2020,40,Friday,10/2/2020,21,2,2
CUZ,2020,40,Friday,10/2/2020,22,1,1
ICA,2020,40,Friday,10/2/2020,12,1,1
ICA,2020,40,Friday,10/2/2020,13,2,2
ICA,2020,40,Friday,10/2/2020,14,3,3
ICA,2020,40,Friday,10/2/2020,17,1,1
ICA,2020,40,Friday,10/2/2020,18,1,1
ICA,2020,40,Friday,10/2/2020,19,1,1
ICA,2020,40,Friday,10/2/2020,20,2,2
LIM,2020,40,Friday,10/2/2020,6,3,3
LIM,2020,40,Friday,10/2/2020,7,117,105
LIM,2020,40,Friday,10/2/2020,8,358,343
LIM,2020,40,Friday,10/2/2020,9,647,610
LIM,2020,40,Friday,10/2/2020,10,833,794
LIM,2020,40,Friday,10/2/2020,11,1231,1184
LIM,2020,40,Friday,10/2/2020,12,2296,2206
LIM,2020,40,Friday,10/2/2020,13,2331,2246
LIM,2020,40,Friday,10/2/2020,14,1819,1743
LIM,2020,40,Friday,10/2/2020,15,1463,1407
LIM,2020,40,Friday,10/2/2020,16,1499,1436
LIM,2020,40,Friday,10/2/2020,17,1467,1393
LIM,2020,40,Friday,10/2/2020,18,1916,1854
LIM,2020,40,Friday,10/2/2020,19,2985,2910
LIM,2020,40,Friday,10/2/2020,20,2283,2193
LIM,2020,40,Friday,10/2/2020,21,1095,1040
LIM,2020,40,Friday,10/2/2020,22,240,209
PIU,2020,40,Friday,10/2/2020,11,4,4
PIU,2020,40,Friday,10/2/2020,12,10,8
PIU,2020,40,Friday,10/2/2020,13,12,10
PIU,2020,40,Friday,10/2/2020,14,12,11
PIU,2020,40,Friday,10/2/2020,15,3,3
PIU,2020,40,Friday,10/2/2020,16,7,7
PIU,2020,40,Friday,10/2/2020,17,10,10
PIU,2020,40,Friday,10/2/2020,18,22,20
PIU,2020,40,Friday,10/2/2020,19,55,54
PIU,2020,40,Friday,10/2/2020,20,40,38
PIU,2020,40,Friday,10/2/2020,21,17,16
SJL,2020,40,Friday,10/2/2020,11,7,6
SJL,2020,40,Friday,10/2/2020,12,7,7
SJL,2020,40,Friday,10/2/2020,13,11,10
SJL,2020,40,Friday,10/2/2020,14,8,8
SJL,2020,40,Friday,10/2/2020,15,1,1
SJL,2020,40,Friday,10/2/2020,16,13,11
SJL,2020,40,Friday,10/2/2020,17,6,5
SJL,2020,40,Friday,10/2/2020,18,20,20
SJL,2020,40,Friday,10/2/2020,19,13,11
TRU,2020,40,Friday,10/2/2020,7,1,0
TRU,2020,40,Friday,10/2/2020,8,3,3
TRU,2020,40,Friday,10/2/2020,9,7,7
TRU,2020,40,Friday,10/2/2020,10,7,5
TRU,2020,40,Friday,10/2/2020,11,17,15
TRU,2020,40,Friday,10/2/2020,12,39,38
TRU,2020,40,Friday,10/2/2020,13,43,40
TRU,2020,40,Friday,10/2/2020,14,25,24
TRU,2020,40,Friday,10/2/2020,15,24,23
TRU,2020,40,Friday,10/2/2020,16,31,30
TRU,2020,40,Friday,10/2/2020,17,39,38
TRU,2020,40,Friday,10/2/2020,18,74,70
TRU,2020,40,Friday,10/2/2020,19,87,83
TRU,2020,40,Friday,10/2/2020,20,83,80
TRU,2020,40,Friday,10/2/2020,21,37,29
TRU,2020,40,Friday,10/2/2020,22,16,16
AQP,2020,40,Saturday,10/3/2020,7,1,0
AQP,2020,40,Saturday,10/3/2020,8,6,4
AQP,2020,40,Saturday,10/3/2020,9,15,13
AQP,2020,40,Saturday,10/3/2020,10,17,16
AQP,2020,40,Saturday,10/3/2020,11,52,49
AQP,2020,40,Saturday,10/3/2020,12,111,108
AQP,2020,40,Saturday,10/3/2020,13,124,123
AQP,2020,40,Saturday,10/3/2020,14,92,89
AQP,2020,40,Saturday,10/3/2020,15,54,54
AQP,2020,40,Saturday,10/3/2020,16,54,54
AQP,2020,40,Saturday,10/3/2020,17,81,75
AQP,2020,40,Saturday,10/3/2020,18,138,134
AQP,2020,40,Saturday,10/3/2020,19,133,124
AQP,2020,40,Saturday,10/3/2020,20,109,103
AQP,2020,40,Saturday,10/3/2020,21,36,29
CHI,2020,40,Saturday,10/3/2020,10,14,14
CHI,2020,40,Saturday,10/3/2020,11,20,19
CHI,2020,40,Saturday,10/3/2020,12,46,44
CHI,2020,40,Saturday,10/3/2020,13,54,51
CHI,2020,40,Saturday,10/3/2020,14,48,47
CHI,2020,40,Saturday,10/3/2020,15,44,44
CHI,2020,40,Saturday,10/3/2020,16,38,37
CHI,2020,40,Saturday,10/3/2020,17,50,49
CHI,2020,40,Saturday,10/3/2020,18,116,111
CHI,2020,40,Saturday,10/3/2020,19,135,126
CHI,2020,40,Saturday,10/3/2020,20,90,83
CHI,2020,40,Saturday,10/3/2020,21,55,52
CHI,2020,40,Saturday,10/3/2020,22,4,3
CUZ,2020,40,Saturday,10/3/2020,10,4,3
CUZ,2020,40,Saturday,10/3/2020,11,9,9
CUZ,2020,40,Saturday,10/3/2020,12,12,11
CUZ,2020,40,Saturday,10/3/2020,13,15,13
CUZ,2020,40,Saturday,10/3/2020,14,4,4
CUZ,2020,40,Saturday,10/3/2020,15,12,7
CUZ,2020,40,Saturday,10/3/2020,16,6,5
CUZ,2020,40,Saturday,10/3/2020,17,12,11
CUZ,2020,40,Saturday,10/3/2020,18,14,11
CUZ,2020,40,Saturday,10/3/2020,19,9,9
CUZ,2020,40,Saturday,10/3/2020,20,10,8
CUZ,2020,40,Saturday,10/3/2020,21,2,2
ICA,2020,40,Saturday,10/3/2020,11,1,1
ICA,2020,40,Saturday,10/3/2020,12,2,2
ICA,2020,40,Saturday,10/3/2020,13,4,4
ICA,2020,40,Saturday,10/3/2020,14,4,3
ICA,2020,40,Saturday,10/3/2020,15,1,1
ICA,2020,40,Saturday,10/3/2020,16,2,2
ICA,2020,40,Saturday,10/3/2020,17,1,1
ICA,2020,40,Saturday,10/3/2020,18,1,1
ICA,2020,40,Saturday,10/3/2020,19,2,1
ICA,2020,40,Saturday,10/3/2020,20,1,1
LIM,2020,40,Saturday,10/3/2020,6,4,4
LIM,2020,40,Saturday,10/3/2020,7,144,135
LIM,2020,40,Saturday,10/3/2020,8,482,457
LIM,2020,40,Saturday,10/3/2020,9,742,686
LIM,2020,40,Saturday,10/3/2020,10,883,829
LIM,2020,40,Saturday,10/3/2020,11,1133,1086
LIM,2020,40,Saturday,10/3/2020,12,2434,2358
LIM,2020,40,Saturday,10/3/2020,13,2899,2787
LIM,2020,40,Saturday,10/3/2020,14,2295,2195
LIM,2020,40,Saturday,10/3/2020,15,1852,1772
LIM,2020,40,Saturday,10/3/2020,16,1418,1377
LIM,2020,40,Saturday,10/3/2020,17,1502,1443
LIM,2020,40,Saturday,10/3/2020,18,2132,2064
LIM,2020,40,Saturday,10/3/2020,19,2835,2752
LIM,2020,40,Saturday,10/3/2020,20,2535,2437
LIM,2020,40,Saturday,10/3/2020,21,1348,1260
LIM,2020,40,Saturday,10/3/2020,22,308,270
PIU,2020,40,Saturday,10/3/2020,10,2,2
PIU,2020,40,Saturday,10/3/2020,11,5,5
PIU,2020,40,Saturday,10/3/2020,12,16,15
PIU,2020,40,Saturday,10/3/2020,13,17,17
PIU,2020,40,Saturday,10/3/2020,14,11,11
PIU,2020,40,Saturday,10/3/2020,15,12,10
PIU,2020,40,Saturday,10/3/2020,16,9,9
PIU,2020,40,Saturday,10/3/2020,17,10,10
PIU,2020,40,Saturday,10/3/2020,18,34,33
PIU,2020,40,Saturday,10/3/2020,19,63,61
PIU,2020,40,Saturday,10/3/2020,20,47,44
PIU,2020,40,Saturday,10/3/2020,21,15,13
PIU,2020,40,Saturday,10/3/2020,22,2,0
SJL,2020,40,Saturday,10/3/2020,11,4,4
SJL,2020,40,Saturday,10/3/2020,12,10,10
SJL,2020,40,Saturday,10/3/2020,13,22,22
SJL,2020,40,Saturday,10/3/2020,14,12,11
SJL,2020,40,Saturday,10/3/2020,15,16,16
SJL,2020,40,Saturday,10/3/2020,16,20,18
SJL,2020,40,Saturday,10/3/2020,17,8,8
SJL,2020,40,Saturday,10/3/2020,18,10,10
SJL,2020,40,Saturday,10/3/2020,19,9,6
TRU,2020,40,Saturday,10/3/2020,8,11,10
TRU,2020,40,Saturday,10/3/2020,9,7,6
TRU,2020,40,Saturday,10/3/2020,10,5,5
TRU,2020,40,Saturday,10/3/2020,11,21,20
TRU,2020,40,Saturday,10/3/2020,12,51,50
TRU,2020,40,Saturday,10/3/2020,13,74,71
TRU,2020,40,Saturday,10/3/2020,14,39,39
TRU,2020,40,Saturday,10/3/2020,15,38,35
TRU,2020,40,Saturday,10/3/2020,16,25,25
TRU,2020,40,Saturday,10/3/2020,17,36,36
TRU,2020,40,Saturday,10/3/2020,18,98,95
TRU,2020,40,Saturday,10/3/2020,19,106,103
TRU,2020,40,Saturday,10/3/2020,20,108,104
TRU,2020,40,Saturday,10/3/2020,21,51,49
TRU,2020,40,Saturday,10/3/2020,22,20,19
AQP,2020,40,Sunday,10/4/2020,8,16,14
AQP,2020,40,Sunday,10/4/2020,9,20,18
AQP,2020,40,Sunday,10/4/2020,10,21,16
AQP,2020,40,Sunday,10/4/2020,11,60,59
AQP,2020,40,Sunday,10/4/2020,12,178,170
AQP,2020,40,Sunday,10/4/2020,13,155,141
AQP,2020,40,Sunday,10/4/2020,14,126,118
AQP,2020,40,Sunday,10/4/2020,15,72,66
AQP,2020,40,Sunday,10/4/2020,16,80,73
AQP,2020,40,Sunday,10/4/2020,17,71,68
AQP,2020,40,Sunday,10/4/2020,18,125,122
AQP,2020,40,Sunday,10/4/2020,19,100,98
AQP,2020,40,Sunday,10/4/2020,20,53,52
AQP,2020,40,Sunday,10/4/2020,21,14,13
AQP,2020,40,Sunday,10/4/2020,22,1,1
CHI,2020,40,Sunday,10/4/2020,10,6,6
CHI,2020,40,Sunday,10/4/2020,11,25,24
CHI,2020,40,Sunday,10/4/2020,12,73,73
CHI,2020,40,Sunday,10/4/2020,13,90,88
CHI,2020,40,Sunday,10/4/2020,14,75,69
CHI,2020,40,Sunday,10/4/2020,15,66,64
CHI,2020,40,Sunday,10/4/2020,16,42,38
CHI,2020,40,Sunday,10/4/2020,17,63,61
CHI,2020,40,Sunday,10/4/2020,18,117,115
CHI,2020,40,Sunday,10/4/2020,19,144,138
CHI,2020,40,Sunday,10/4/2020,20,88,85
CHI,2020,40,Sunday,10/4/2020,21,30,29
CHI,2020,40,Sunday,10/4/2020,22,2,2
CUZ,2020,40,Sunday,10/4/2020,10,17,14
CUZ,2020,40,Sunday,10/4/2020,11,16,16
CUZ,2020,40,Sunday,10/4/2020,12,36,32
CUZ,2020,40,Sunday,10/4/2020,13,32,29
CUZ,2020,40,Sunday,10/4/2020,14,25,20
CUZ,2020,40,Sunday,10/4/2020,15,19,18
CUZ,2020,40,Sunday,10/4/2020,16,31,27
CUZ,2020,40,Sunday,10/4/2020,17,26,22
CUZ,2020,40,Sunday,10/4/2020,18,40,40
CUZ,2020,40,Sunday,10/4/2020,19,22,18
CUZ,2020,40,Sunday,10/4/2020,20,9,8
CUZ,2020,40,Sunday,10/4/2020,21,2,1
ICA,2020,40,Sunday,10/4/2020,11,2,1
ICA,2020,40,Sunday,10/4/2020,12,1,1
ICA,2020,40,Sunday,10/4/2020,14,4,4
ICA,2020,40,Sunday,10/4/2020,16,4,4
ICA,2020,40,Sunday,10/4/2020,17,1,1
ICA,2020,40,Sunday,10/4/2020,18,1,1
ICA,2020,40,Sunday,10/4/2020,19,1,1
LIM,2020,40,Sunday,10/4/2020,7,162,149
LIM,2020,40,Sunday,10/4/2020,8,574,550
LIM,2020,40,Sunday,10/4/2020,9,717,681
LIM,2020,40,Sunday,10/4/2020,10,816,768
